YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Calhoun, FL",12013,24013,2564,22.9,2259
1997-01-01,"Calhoun, FL",12013,25362,2567,23.0,2279
1998-01-01,"Calhoun, FL",12013,26406,2384,21.3,2288
1999-01-01,"Calhoun, FL",12013,26311,2204,19.4,2282
2000-01-01,"Calhoun, FL",12013,27027,2367,21.1,2268
2001-01-01,"Calhoun, FL",12013,26239,2419,21.7,2213
2002-01-01,"Calhoun, FL",12013,26172,2279,20.2,2232
2003-01-01,"Calhoun, FL",12013,26532,2074,18.1,2212
2004-01-01,"Calhoun, FL",12013,27521,1997,17.2,2225
2005-01-01,"Calhoun, FL",12013,28450,2442,21.2,2313
2006-01-01,"Calhoun, FL",12013,31397,2387,20.4,2274
2007-01-01,"Calhoun, FL",12013,28186,2761,23.3,2227
2008-01-01,"Calhoun, FL",12013,33613,2479,20.9,2229
2009-01-01,"Calhoun, FL",12013,32920,2445,20.8,2246
2010-01-01,"Calhoun, FL",12013,31184,2515,21.0,2228
2011-01-01,"Calhoun, FL",12013,31881,2486,21.0,2230
2012-01-01,"Calhoun, FL",12013,31924,2496,21.0,2229
2013-01-01,"Calhoun, FL",12013,32155,2501,21.0,2229
2014-01-01,"Calhoun, FL",12013,32331,2508,21.0,2228
2015-01-01,"Calhoun, FL",12013,32512,2515,21.0,2227
2016-01-01,"Calhoun, FL",12013,32676,2521,21.0,2226
2017-01-01,"Calhoun, FL",12013,32829,2526,21.0,2225
2018-01-01,"Calhoun, FL",12013,32971,2531,21.0,2224
2019-01-01,"Calhoun, FL",12013,33104,2535,21.0,2223
