YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Charlotte, VA",51037,24860,2233,18.2,2102
1997-01-01,"Charlotte, VA",51037,26422,2325,18.7,2183
1998-01-01,"Charlotte, VA",51037,27549,2112,16.9,2209
1999-01-01,"Charlotte, VA",51037,28173,1825,14.7,2253
2000-01-01,"Charlotte, VA",51037,29922,1779,14.7,2260
2001-01-01,"Charlotte, VA",51037,29066,1781,14.4,2245
2002-01-01,"Charlotte, VA",51037,29610,1935,15.7,2217
2003-01-01,"Charlotte, VA",51037,30203,1969,16.0,2214
2004-01-01,"Charlotte, VA",51037,30698,1871,15.2,2287
2005-01-01,"Charlotte, VA",51037,31915,2097,17.4,2271
2006-01-01,"Charlotte, VA",51037,32397,2118,17.3,2303
2007-01-01,"Charlotte, VA",51037,34271,2187,18.1,2196
2008-01-01,"Charlotte, VA",51037,34145,2071,17.2,2195
2009-01-01,"Charlotte, VA",51037,33334,2237,18.9,2182
2010-01-01,"Charlotte, VA",51037,32735,2383,19.0,2205
2011-01-01,"Charlotte, VA",51037,33305,2315,19.0,2203
2012-01-01,"Charlotte, VA",51037,33632,2260,18.0,2200
2013-01-01,"Charlotte, VA",51037,33655,2252,18.0,2200
2014-01-01,"Charlotte, VA",51037,33622,2260,18.0,2201
2015-01-01,"Charlotte, VA",51037,33625,2263,18.0,2202
2016-01-01,"Charlotte, VA",51037,33647,2264,18.0,2202
2017-01-01,"Charlotte, VA",51037,33665,2264,18.0,2201
2018-01-01,"Charlotte, VA",51037,33676,2264,18.0,2201
2019-01-01,"Charlotte, VA",51037,33684,2265,18.0,2201
